series-id,location-id,location-name,longitude,latitude,phenomenon,reference-value-lower,reference-value-upper,reference-value-color
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,70.5,80.5,#FF6600
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,60.5,70.5,#FFBB00
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,50.5,60.5,#FFFF00
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,40.5,50.5,#00FF00
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,30.5,40.5,#009900
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,20.5,30.5,#0099FF
10795,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Relative Humidity,-5.0,20.5,#0000FF
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,95.5,999.0,#660000
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,90.5,95.5,#990000
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,80.5,90.5,#FF0000
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,70.5,80.5,#FF6600
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,60.5,70.5,#FFBB00
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,50.5,60.5,#FFFF00
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,40.5,50.5,#00FF00
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,30.5,40.5,#009900
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,20.5,30.5,#0099FF
10796,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Relative Humidity,-5.0,20.5,#0000FF
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,95.5,999.0,#660000
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,90.5,95.5,#990000
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,80.5,90.5,#FF0000
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,70.5,80.5,#FF6600
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,60.5,70.5,#FFBB00
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,50.5,60.5,#FFFF00
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,40.5,50.5,#00FF00
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,30.5,40.5,#009900
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,20.5,30.5,#0099FF
10797,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Relative Humidity,-5.0,20.5,#0000FF
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,95.5,999.0,#660000
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,90.5,95.5,#990000
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,80.5,90.5,#FF0000
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,70.5,80.5,#FF6600
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,60.5,70.5,#FFBB00
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,50.5,60.5,#FFFF00
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,40.5,50.5,#00FF00
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,30.5,40.5,#009900
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,20.5,30.5,#0099FF
10798,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Relative Humidity,-5.0,20.5,#0000FF
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,95.5,999.0,#660000
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,90.5,95.5,#990000
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,80.5,90.5,#FF0000
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,70.5,80.5,#FF6600
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,60.5,70.5,#FFBB00
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,50.5,60.5,#FFFF00
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,40.5,50.5,#00FF00
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,30.5,40.5,#009900
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,20.5,30.5,#0099FF
10799,1170,43H201 - Liège,5.547464182570818,50.62499156889817,Relative Humidity,-5.0,20.5,#0000FF
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,95.5,999.0,#660000
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,90.5,95.5,#990000
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,80.5,90.5,#FF0000
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,70.5,80.5,#FF6600
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,60.5,70.5,#FFBB00
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,50.5,60.5,#FFFF00
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,40.5,50.5,#00FF00
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,30.5,40.5,#009900
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,20.5,30.5,#0099FF
10800,1171,43M204 - Angleur,5.611149762819439,50.61192270655334,Relative Humidity,-5.0,20.5,#0000FF
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,95.5,999.0,#660000
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,90.5,95.5,#990000
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,80.5,90.5,#FF0000
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,70.5,80.5,#FF6600
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,60.5,70.5,#FFBB00
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,50.5,60.5,#FFFF00
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,40.5,50.5,#00FF00
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,30.5,40.5,#009900
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,20.5,30.5,#0099FF
10801,1183,43N113 - Sainte-Ode,5.593016914066444,50.02702901734794,Relative Humidity,-5.0,20.5,#0000FF
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,95.5,999.0,#660000
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,90.5,95.5,#990000
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,80.5,90.5,#FF0000
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,70.5,80.5,#FF6600
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,60.5,70.5,#FFBB00
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,50.5,60.5,#FFFF00
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,40.5,50.5,#00FF00
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,30.5,40.5,#009900
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,20.5,30.5,#0099FF
10802,1190,43R221 - Liège,5.627835290852657,50.65844441678666,Relative Humidity,-5.0,20.5,#0000FF
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,95.5,999.0,#660000
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,90.5,95.5,#990000
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,80.5,90.5,#FF0000
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,70.5,80.5,#FF6600
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,60.5,70.5,#FFBB00
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,50.5,60.5,#FFFF00
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,40.5,50.5,#00FF00
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,30.5,40.5,#009900
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,20.5,30.5,#0099FF
10803,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Relative Humidity,-5.0,20.5,#0000FF
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,95.5,999.0,#660000
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,90.5,95.5,#990000
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,80.5,90.5,#FF0000
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,70.5,80.5,#FF6600
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,60.5,70.5,#FFBB00
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,50.5,60.5,#FFFF00
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,40.5,50.5,#00FF00
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,30.5,40.5,#009900
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,20.5,30.5,#0099FF
10804,1218,45R502 - Lodelinsart,4.458680858021719,50.428995392896255,Relative Humidity,-5.0,20.5,#0000FF
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,95.5,999.0,#660000
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,90.5,95.5,#990000
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,80.5,90.5,#FF0000
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,70.5,80.5,#FF6600
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,60.5,70.5,#FFBB00
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,50.5,60.5,#FFFF00
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,40.5,50.5,#00FF00
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,30.5,40.5,#009900
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,20.5,30.5,#0099FF
10805,1220,45R511 - Marcinelle,4.424700450402466,50.37759210212818,Relative Humidity,-5.0,20.5,#0000FF
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,95.5,999.0,#660000
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,90.5,95.5,#990000
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,80.5,90.5,#FF0000
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,70.5,80.5,#FF6600
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,60.5,70.5,#FFBB00
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,50.5,60.5,#FFFF00
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,40.5,50.5,#00FF00
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,30.5,40.5,#009900
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,20.5,30.5,#0099FF
10806,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Relative Humidity,-5.0,20.5,#0000FF
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,95.5,999.0,#660000
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,90.5,95.5,#990000
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,80.5,90.5,#FF0000
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,70.5,80.5,#FF6600
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,60.5,70.5,#FFBB00
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,50.5,60.5,#FFFF00
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,40.5,50.5,#00FF00
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,30.5,40.5,#009900
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,20.5,30.5,#0099FF
10807,1137,42N035 - Aarschot,4.837618015698614,50.97754137811429,Relative Humidity,-5.0,20.5,#0000FF
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,95.5,999.0,#660000
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,90.5,95.5,#990000
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,80.5,90.5,#FF0000
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,70.5,80.5,#FF6600
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,60.5,70.5,#FFBB00
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,50.5,60.5,#FFFF00
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,40.5,50.5,#00FF00
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,30.5,40.5,#009900
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,20.5,30.5,#0099FF
10808,1142,42N054 - Walshoutem,5.103158609453956,50.711706093733625,Relative Humidity,-5.0,20.5,#0000FF
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,95.5,999.0,#660000
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,90.5,95.5,#990000
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,80.5,90.5,#FF0000
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,70.5,80.5,#FF6600
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,60.5,70.5,#FFBB00
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,50.5,60.5,#FFFF00
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,40.5,50.5,#00FF00
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,30.5,40.5,#009900
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,20.5,30.5,#0099FF
10809,1146,42R020 - Vilvoorde,4.436720763534066,50.94138711459397,Relative Humidity,-5.0,20.5,#0000FF
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,95.5,999.0,#660000
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,90.5,95.5,#990000
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,80.5,90.5,#FF0000
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,70.5,80.5,#FF6600
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,60.5,70.5,#FFBB00
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,50.5,60.5,#FFFF00
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,40.5,50.5,#00FF00
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,30.5,40.5,#009900
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,20.5,30.5,#0099FF
10810,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Relative Humidity,-5.0,20.5,#0000FF
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,95.5,999.0,#660000
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,90.5,95.5,#990000
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,80.5,90.5,#FF0000
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,70.5,80.5,#FF6600
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,60.5,70.5,#FFBB00
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,50.5,60.5,#FFFF00
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,40.5,50.5,#00FF00
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,30.5,40.5,#009900
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,20.5,30.5,#0099FF
10811,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Relative Humidity,-5.0,20.5,#0000FF
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,95.5,999.0,#660000
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,90.5,95.5,#990000
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,80.5,90.5,#FF0000
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,70.5,80.5,#FF6600
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,60.5,70.5,#FFBB00
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,50.5,60.5,#FFFF00
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,40.5,50.5,#00FF00
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,30.5,40.5,#009900
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,20.5,30.5,#0099FF
10812,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Relative Humidity,-5.0,20.5,#0000FF
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,95.5,999.0,#660000
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,90.5,95.5,#990000
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,80.5,90.5,#FF0000
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,70.5,80.5,#FF6600
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,60.5,70.5,#FFBB00
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,50.5,60.5,#FFFF00
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,40.5,50.5,#00FF00
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,30.5,40.5,#009900
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,20.5,30.5,#0099FF
10813,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Relative Humidity,-5.0,20.5,#0000FF
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,95.5,999.0,#660000
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,90.5,95.5,#990000
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,80.5,90.5,#FF0000
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,70.5,80.5,#FF6600
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,60.5,70.5,#FFBB00
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,50.5,60.5,#FFFF00
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,40.5,50.5,#00FF00
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,30.5,40.5,#009900
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,20.5,30.5,#0099FF
10814,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Relative Humidity,-5.0,20.5,#0000FF
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,95.5,999.0,#660000
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,90.5,95.5,#990000
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,80.5,90.5,#FF0000
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,70.5,80.5,#FF6600
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,60.5,70.5,#FFBB00
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,50.5,60.5,#FFFF00
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,40.5,50.5,#00FF00
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,30.5,40.5,#009900
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,20.5,30.5,#0099FF
10815,1149,42R811 - Schoten,4.491362027935439,51.25210341184476,Relative Humidity,-5.0,20.5,#0000FF
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,95.5,999.0,#660000
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,90.5,95.5,#990000
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,80.5,90.5,#FF0000
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,70.5,80.5,#FF6600
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,60.5,70.5,#FFBB00
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,50.5,60.5,#FFFF00
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,40.5,50.5,#00FF00
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,30.5,40.5,#009900
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,20.5,30.5,#0099FF
10816,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Relative Humidity,-5.0,20.5,#0000FF
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,95.5,999.0,#660000
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,90.5,95.5,#990000
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,80.5,90.5,#FF0000
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,70.5,80.5,#FF6600
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,60.5,70.5,#FFBB00
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,50.5,60.5,#FFFF00
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,40.5,50.5,#00FF00
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,30.5,40.5,#009900
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,20.5,30.5,#0099FF
10817,1727,42R818 - Antwerpen (Burchtse Weel),4.350554534328843,51.2122581085401,Relative Humidity,-5.0,20.5,#0000FF
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,95.5,999.0,#660000
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,90.5,95.5,#990000
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,80.5,90.5,#FF0000
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,70.5,80.5,#FF6600
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,60.5,70.5,#FFBB00
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,50.5,60.5,#FFFF00
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,40.5,50.5,#00FF00
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,30.5,40.5,#009900
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,20.5,30.5,#0099FF
10818,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Relative Humidity,-5.0,20.5,#0000FF
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,95.5,999.0,#660000
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,90.5,95.5,#990000
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,80.5,90.5,#FF0000
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,70.5,80.5,#FF6600
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,60.5,70.5,#FFBB00
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,50.5,60.5,#FFFF00
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,40.5,50.5,#00FF00
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,30.5,40.5,#009900
