row,message_id,message_send_time_utc,measurement_time_utc,country_code,location,city,latitude,longitude,source_type,source_name,parameter_name,parameter_value,parameter_unit
488,c96a5e5e-de78-5897-8045-0246a5dd847c,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETR803,Antwerpen,51.22863,4.428454,government,EEA Belgium,pm25,43.24,µg/m³
489,2c7e20ec-0d5f-5740-9368-7cf48dc0b724,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,pm10,58.9,µg/m³
490,cabcfefc-498c-548a-8e15-a2e4c913574e,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETN073,Namur,50.502716,4.988423,government,EEA Belgium,pm10,17.271,µg/m³
491,655beda2-12be-5c91-96da-b1ba92213cf5,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETN040,Vlaams-Brabant,50.768138,4.225194,government,EEA Belgium,no2,34.5,µg/m³
492,d2043941-1b4d-5574-b4c6-65599bd27f4b,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETR222,Liege,50.613413,5.570223,government,EEA Belgium,no2,40.0,µg/m³
493,ba55de30-711e-5033-bd83-8228f1be8e56,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,pm25,51.23,µg/m³
494,f1546e87-c5d5-584a-9d3f-329f4575d834,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR702,Oost-Vlaanderen,51.040689,3.734971,government,EEA Belgium,pm25,59.22,µg/m³
495,01d7827d-216e-50d8-826c-de655acba4fc,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETR001,Brussels-Capital Region,50.849665,4.33382,government,EEA Belgium,pm10,38.5,µg/m³
496,7b423f65-9a9f-5c2b-a6d8-637de13ab9ca,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETM802,Antwerpen,51.26099,4.424399,government,EEA Belgium,no2,42.0,µg/m³
497,02b393eb-023e-5d6f-8795-cff2dacb4e86,2022-12-19 03:12:53,2022-12-19 01:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,12.771,µg/m³
498,90c87dee-def8-5fa3-89cb-21f70366ebba,2022-12-19 03:32:46,2022-12-19 02:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,11.271,µg/m³
499,06de561b-d965-554f-8456-0a03a2c6830e,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETN035,Vlaams-Brabant,50.977541,4.837618,government,EEA Belgium,pm25,36.19,µg/m³
500,d9563141-3043-5f85-8800-6d594be026cc,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BELOB01,West-Vlaanderen,50.917228,3.307386,government,EEA Belgium,pm25,50.29,µg/m³
501,6696e4f7-c082-53f0-989f-b8efbb21549a,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETN016,Antwerpen,51.233652,5.163979,government,EEA Belgium,pm25,29.61,µg/m³
502,c16eddb4-5809-5efe-ab22-81ac23aacf79,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETM802,Antwerpen,51.26099,4.424399,government,EEA Belgium,pm10,51.9,µg/m³
503,16090c78-2804-578e-85b2-506053a74120,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETN029,West-Vlaanderen,51.01628,2.582323,government,EEA Belgium,pm10,39.4,µg/m³
504,76c46fe4-af06-5191-ac9c-33fcd4a5a6db,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BELOB02,West-Vlaanderen,50.914953,3.376212,government,EEA Belgium,pm10,71.4,µg/m³
505,eaac8a76-7169-5b8f-81bd-d66ef1f6e7b1,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETR223,Liege,50.620671,5.516405,government,EEA Belgium,co,830.0,µg/m³
506,a844f1d0-af7a-51f2-9469-adc82fe5fb4d,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BELHB23,Antwerpen,51.170298,4.341005,government,EEA Belgium,pm10,39.9,µg/m³
507,91684eb3-0ea9-5886-ad57-12ab750a9d67,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BELAL03,Oost-Vlaanderen,51.253965,4.20146,government,EEA Belgium,pm10,38.9,µg/m³
508,a8982f7e-715d-55e4-be31-73660afecbc1,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETR805,Antwerpen,51.208229,4.421559,government,EEA Belgium,pm10,58.9,µg/m³
509,0ee1e52f-13f3-52d5-80b5-b9376856ccf0,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,no2,36.5,µg/m³
510,b8fb270b-c531-5287-aaee-7b13be94df00,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETN054,Limburg,50.711706,5.103159,government,EEA Belgium,no2,12.5,µg/m³
511,39f91fd7-ca1a-55ce-92f5-43cfb1bfb7ed,2022-12-18 02:22:29,2022-12-18 01:00:00,BE,BETE715,West-Vlaanderen,51.245864,3.174984,government,EEA Belgium,no2,28.0,µg/m³
512,a92c45d8-cdea-59a2-b768-19c0b3e5a279,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR897,Antwerpen,51.250106,4.342105,government,EEA Belgium,so2,1.0,µg/m³
513,c5ab5fdc-789e-5e4e-9a2b-03c4f801ca0c,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETN067,Liege,50.612278,5.992753,government,EEA Belgium,pm10,25.771,µg/m³
514,ab78204c-c3ae-5105-8b4f-7c54433142c1,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETN085,Luxembourg,50.303208,6.001736,government,EEA Belgium,co,200.0,µg/m³
515,5e4d15cc-ebff-5be1-98f2-49d4905c908b,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BELOB01,West-Vlaanderen,50.917228,3.307386,government,EEA Belgium,pm10,62.9,µg/m³
516,6773f70f-8376-5b29-94a9-ab17f8d5f86f,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETN070,Hainaut,50.465192,3.939714,government,EEA Belgium,pm10,55.271,µg/m³
517,edfc46fc-ef89-507a-ab36-1ae491868266,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,co,900.0,µg/m³
518,4ef7bdda-edc0-520f-9297-e1c293cfc6f8,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETN070,Hainaut,50.465192,3.939714,government,EEA Belgium,co,810.0,µg/m³
519,6cdfcb80-8209-59e5-99a9-9798fc06cebe,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR512,Hainaut,50.40781,4.395897,government,EEA Belgium,co,1305.0,µg/m³
520,df3dc060-62f2-5ecd-b15f-9c781cfdeb8d,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR701,Oost-Vlaanderen,51.058332,3.729298,government,EEA Belgium,co,1004.9999999999999,µg/m³
521,511fcf5c-d88e-5cca-a8fd-93445811fcae,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETN070,Hainaut,50.465192,3.939714,government,EEA Belgium,o3,1.0,µg/m³
522,dff1bfa5-f392-5cd9-bad6-e3bd733200f9,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR221,Liege,50.658444,5.627835,government,EEA Belgium,pm25,63.0905,µg/m³
523,c21cdc41-c1f7-58a2-88b7-8059ba54e0a0,2022-12-18 02:22:27,2022-12-18 01:00:00,BE,BETB011,Brussels-Capital Region,50.858031,4.288336,government,EEA Belgium,pm10,38.5,µg/m³
524,6ea79a7c-cbaa-5935-998b-c664b00e1f74,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN070,Hainaut,50.465192,3.939714,government,EEA Belgium,no2,31.5,µg/m³
525,c6eeadc5-2b01-50e6-8c09-f1ddaba19aa7,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR512,Hainaut,50.40781,4.395897,government,EEA Belgium,pm10,87.771,µg/m³
526,0ce5808b-cd5c-55b7-946b-dc934dfc2673,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN035,Vlaams-Brabant,50.977541,4.837618,government,EEA Belgium,pm10,42.9,µg/m³
527,1dc66a63-5b5b-5fb7-8ff9-367b25546c53,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR501,Hainaut,50.409311,4.452172,government,EEA Belgium,pm25,14.7405,µg/m³
528,f7bb4ef6-c592-51ca-9f09-12eebb9d1e71,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR222,Liege,50.613413,5.570223,government,EEA Belgium,pm25,30.696,µg/m³
529,1070794f-9bf6-56ee-a216-25571b56f8c9,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR502,Hainaut,50.428995,4.458681,government,EEA Belgium,pm10,20.771,µg/m³
530,f3a06af8-1371-5cfd-823d-36e093d18c99,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN016,Antwerpen,51.233652,5.163979,government,EEA Belgium,pm10,34.4,µg/m³
531,ae37f4dd-598f-5d2f-a4d1-a8c527803c53,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETH201,Liege,50.624992,5.547464,government,EEA Belgium,pm25,26.828,µg/m³
532,00af1a99-8689-5993-9fe0-4681f8862f2b,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR001,Brussels-Capital Region,50.849665,4.33382,government,EEA Belgium,co,1050.0,µg/m³
533,b00ee490-e5b0-5608-bc0e-b8889bbf7b1d,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR222,Liege,50.613413,5.570223,government,EEA Belgium,co,620.0,µg/m³
534,a76ce6a3-bf39-5b5f-9325-babbc1292da2,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN085,Luxembourg,50.303208,6.001736,government,EEA Belgium,so2,1.0,µg/m³
535,113c34cd-fb12-5232-ac56-68d57bb23e54,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR510,Hainaut,50.416433,4.52113,government,EEA Belgium,pm25,37.465,µg/m³
536,2a7f953d-373f-5e2f-837b-c925b79fd04a,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BELMN01,West-Vlaanderen,50.793469,3.109642,government,EEA Belgium,pm25,46.53,µg/m³
537,6a2c1d05-81d6-584a-81de-411d0176442c,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR731,Oost-Vlaanderen,51.124691,3.739504,government,EEA Belgium,pm25,56.87,µg/m³
538,d6aec148-3bc9-5f25-bd2a-9d50bb691765,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BELSA04,Antwerpen,51.313929,4.403868,government,EEA Belgium,pm10,49.5,µg/m³
539,883dadf8-47fc-5d5a-9f5f-f1e03c582ed0,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN052,West-Vlaanderen,50.814874,3.322494,government,EEA Belgium,no2,28.5,µg/m³
540,5f2afece-0546-5277-8714-a2d67ee213d2,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR223,Liege,50.620671,5.516405,government,EEA Belgium,no2,27.5,µg/m³
541,1ba87c6b-3a0a-5499-96fd-2073baaa1afc,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR740,Oost-Vlaanderen,51.150136,3.808735,government,EEA Belgium,o3,3.5,µg/m³
542,212a70fa-ab69-515c-a012-2ce22bc9ed3a,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR240,Liege,50.583614,5.397446,government,EEA Belgium,o3,16.5,µg/m³
543,34e1af5d-81b7-560d-b11f-f3444ce6c90f,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETR020,Vlaams-Brabant,50.941387,4.436721,government,EEA Belgium,pm10,15.4,µg/m³
544,293802f3-8d4c-5ca0-b9b6-5eea401dad81,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETN035,Vlaams-Brabant,50.977541,4.837618,government,EEA Belgium,no2,10.0,µg/m³
545,d6593b41-f10e-5449-88c9-67598f01a41e,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETR510,Hainaut,50.416433,4.52113,government,EEA Belgium,pm25,37.465,µg/m³
546,faea902f-ca0a-57b1-91d3-cc37b4059351,2022-12-18 02:32:47,2022-12-18 01:00:00,BE,BETB008,Brussels-Capital Region,50.840789,4.376149,government,EEA Belgium,co,720.0,µg/m³
547,82ef2697-f9dd-5592-b98b-7a8f87cd4e49,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR892,Oost-Vlaanderen,51.263037,4.27889,government,EEA Belgium,so2,0.0,µg/m³
548,de0038b4-1403-5be6-ba2e-64ac6a13099c,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN132,Luxembourg,49.719281,5.630398,government,EEA Belgium,so2,1.0,µg/m³
549,4ff0654f-4af3-5911-a932-3957ca6ce350,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETN060,Hainaut,50.616718,3.457624,government,EEA Belgium,co,590.0,µg/m³
550,4d5db481-75c3-5861-a297-e899f55cce1a,2022-12-18 02:43:43,2022-12-18 01:00:00,BE,BETE814,Limburg,51.082187,5.129718,government,EEA Belgium,no2,23.5,µg/m³
551,f915315c-2c07-571b-a958-6d4452171578,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN012,West-Vlaanderen,51.254574,3.362536,government,EEA Belgium,no2,24.0,µg/m³
552,3ee65eb5-8f9d-526a-bc0a-02adf18d26ff,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN035,Vlaams-Brabant,50.977541,4.837618,government,EEA Belgium,o3,1.0,µg/m³
553,538c9b0d-2988-5434-996c-c714e4d91f16,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETE814,Limburg,51.082187,5.129718,government,EEA Belgium,no2,12.5,µg/m³
554,b06b483a-292b-5ab4-9296-1423e47a1d96,2022-12-19 02:23:13,2022-12-19 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,o3,34.0,µg/m³
555,bdac05ef-4fad-5446-a975-59f682ffc8a5,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN052,West-Vlaanderen,50.814874,3.322494,government,EEA Belgium,pm10,12.9,µg/m³
556,f3e59161-80c1-571e-aca6-cd784d938fe2,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN093,Namur,50.274478,5.235169,government,EEA Belgium,pm25,10.389,µg/m³
557,cb6d1f78-c580-5762-84dd-4360bb9011da,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BELWZ02,Antwerpen,51.1928,5.221534,government,EEA Belgium,so2,0.0,µg/m³
558,60c02b7a-4507-5d93-8a00-77623b17760e,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN100,Namur,50.095683,4.594763,government,EEA Belgium,so2,0.0,µg/m³
559,f2f4468b-a724-548e-97e5-1a93dc803aab,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR221,Liege,50.658444,5.627835,government,EEA Belgium,no2,42.0,µg/m³
560,124d1a0f-cf26-5b6e-91d1-4617b482d52b,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETE704,Oost-Vlaanderen,51.1761,3.869928,government,EEA Belgium,no2,27.5,µg/m³
561,424e4aba-aae1-5eb8-aa94-16a367b3c2ab,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN121,Luxembourg,49.877128,5.202387,government,EEA Belgium,pm25,18.125,µg/m³
562,b362dd67-c356-5928-845c-817e0e049ebd,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR802,Antwerpen,51.209519,4.431792,government,EEA Belgium,pm25,16.45,µg/m³
563,96e06dee-c615-5531-b19d-31f6bdb17c3c,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR811,Antwerpen,51.252103,4.491362,government,EEA Belgium,no2,41.0,µg/m³
564,7640be1b-7257-5d51-b2d5-e20309f36eb7,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BELLD02,Antwerpen,51.120384,5.021546,government,EEA Belgium,no2,31.5,µg/m³
565,31aef581-affc-55d5-9c0f-a99862ae94f4,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETN093,Namur,50.274478,5.235169,government,EEA Belgium,no2,8.0,µg/m³
566,991d4563-3e82-5b4e-a458-197af3d0b80e,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR811,Antwerpen,51.252103,4.491362,government,EEA Belgium,o3,30.0,µg/m³
567,21c09072-5542-5d83-9e5d-cc6ad5e2dbc0,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR501,Hainaut,50.409311,4.452172,government,EEA Belgium,pm25,14.7405,µg/m³
568,f7490a3d-86ed-5480-87cd-5625064d1e81,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR701,Oost-Vlaanderen,51.058332,3.729298,government,EEA Belgium,pm25,55.93,µg/m³
569,a0ee1958-7528-5ebb-a3ba-45400e8c09df,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR020,Vlaams-Brabant,50.941387,4.436721,government,EEA Belgium,no2,29.5,µg/m³
570,2f81d1b8-b3f1-532b-ad2c-8da0c855670f,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN093,Namur,50.274478,5.235169,government,EEA Belgium,no2,22.0,µg/m³
571,bc426454-174e-5ee0-a792-384c695e09bb,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BELHB23,Antwerpen,51.170298,4.341005,government,EEA Belgium,so2,0.0,µg/m³
572,a988be9c-a556-5536-8f68-e284db46a30e,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR710,Oost-Vlaanderen,51.061278,3.775262,government,EEA Belgium,no2,29.0,µg/m³
573,e5d980fc-26af-5eef-a3be-dce458bf677c,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN073,Namur,50.502716,4.988423,government,EEA Belgium,o3,13.0,µg/m³
574,0bf19ba4-7723-552a-ac6b-c7bc093306f1,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN029,West-Vlaanderen,51.01628,2.582323,government,EEA Belgium,o3,20.0,µg/m³
575,0d420f98-de0b-5c40-bba3-5380a01b273d,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN027,Limburg,51.133717,5.606659,government,EEA Belgium,o3,1.0,µg/m³
576,8df5cca5-a471-5ddf-b8d2-90bdda61d684,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR221,Liege,50.658444,5.627835,government,EEA Belgium,o3,4.0,µg/m³
577,56b19f6e-dab2-50ea-a508-c376a4a3dc54,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETE704,Oost-Vlaanderen,51.1761,3.869928,government,EEA Belgium,no2,27.5,µg/m³
578,61e97f90-8012-5e9a-9b38-2388fe03ed7e,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETN100,Namur,50.095683,4.594763,government,EEA Belgium,no2,12.0,µg/m³
579,c976883f-2e08-5b7e-837c-d42750183de8,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR222,Liege,50.613413,5.570223,government,EEA Belgium,o3,4.0,µg/m³
580,977558c4-694c-554a-9c33-04dc175d73dc,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETR221,Liege,50.658444,5.627835,government,EEA Belgium,no2,42.0,µg/m³
581,64418139-89b3-54e4-88d3-dd2044e1b59b,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR710,Oost-Vlaanderen,51.061278,3.775262,government,EEA Belgium,no2,6.5,µg/m³
582,378da0ff-38b4-52ec-908b-fce6f5e60d8c,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETE703,Oost-Vlaanderen,51.190317,3.687296,government,EEA Belgium,no2,4.0,µg/m³
583,ab6e94f8-bbf1-5149-9522-c8e0c5e16409,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN100,Namur,50.095683,4.594763,government,EEA Belgium,pm10,13.771,µg/m³
584,5d5f3b73-68b7-506e-8a5a-676b16a7348e,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN121,Luxembourg,49.877128,5.202387,government,EEA Belgium,pm10,4.771,µg/m³
585,f87ab000-3a6a-538f-aeef-ec18447b43d8,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETE007,Vlaams-Brabant,50.795299,4.252628,government,EEA Belgium,no2,41.5,µg/m³
586,63e0b319-c1d8-5edf-8e9e-ef01bfc9ef8c,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETM705,West-Vlaanderen,50.945359,3.152402,government,EEA Belgium,no2,32.5,µg/m³
587,3fc271be-562a-5878-8b77-2da6d68a4bbc,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN121,Luxembourg,49.877128,5.202387,government,EEA Belgium,pm25,2.653,µg/m³
588,f5a2a75c-557b-5bf6-be4e-fb44d5db13f4,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR223,Liege,50.620671,5.516405,government,EEA Belgium,pm10,44.271,µg/m³
589,eb189c67-dfc0-56f6-b96d-c07f5f60bef4,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR510,Hainaut,50.416433,4.52113,government,EEA Belgium,pm10,41.771,µg/m³
590,585caef7-6cd6-56b0-aad5-f2efec76c6d4,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN016,Antwerpen,51.233652,5.163979,government,EEA Belgium,o3,0.0,µg/m³
591,6d4f4c91-02e6-5e41-9f05-108982465edf,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR511,Hainaut,50.377592,4.4247,government,EEA Belgium,pm10,16.271,µg/m³
592,7677ff4e-0808-521e-91be-a35688a8127a,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN070,Hainaut,50.465192,3.939714,government,EEA Belgium,pm10,55.271,µg/m³
593,89979f86-db8a-5f61-841d-c39e5b2a3922,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR221,Liege,50.658444,5.627835,government,EEA Belgium,o3,4.0,µg/m³
594,eb9d3b77-48c8-5454-acdf-676fc868222f,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN132,Luxembourg,49.719281,5.630398,government,EEA Belgium,o3,35.0,µg/m³
595,df5c1d81-ab52-55de-9ee1-4199d0f64370,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN100,Namur,50.095683,4.594763,government,EEA Belgium,no2,12.0,µg/m³
596,f08656d5-3a3f-5ddf-b438-0acd419b21e1,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN046,Limburg,50.882299,5.618874,government,EEA Belgium,no2,32.0,µg/m³
597,eba592de-e54f-50ed-bf06-cec7281d71cc,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR012,Brussels-Capital Region,50.796632,4.358539,government,EEA Belgium,no2,5.0,µg/m³
598,5347cdd8-35ee-5fe2-8fa5-91c1f8bc0a94,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BETR803,Antwerpen,51.22863,4.428454,government,EEA Belgium,no2,19.0,µg/m³
599,1e22f21d-8a88-5567-a9a4-ae05f12c38e0,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN073,Namur,50.502716,4.988423,government,EEA Belgium,no2,14.5,µg/m³
600,39231d36-50e1-5954-bbc8-412e2b45c23e,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETE009,Vlaams-Brabant,50.954917,4.435417,government,EEA Belgium,no2,29.0,µg/m³
601,bb3150d0-6931-529c-8efe-0cc9a4631a04,2022-12-19 02:23:14,2022-12-19 01:00:00,BE,BELLD02,Antwerpen,51.120384,5.021546,government,EEA Belgium,no2,11.0,µg/m³
602,42b5a7a4-f8be-578d-8ee1-fbbd35ede018,2022-12-19 02:23:15,2022-12-19 01:00:00,BE,BETR811,Antwerpen,51.252103,4.491362,government,EEA Belgium,no2,15.0,µg/m³
603,b69eb9dd-486b-56ed-b3bb-e5c5c8cbdcd2,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR710,Oost-Vlaanderen,51.061278,3.775262,government,EEA Belgium,o3,0.0,µg/m³
604,c6531ae5-9432-5039-8da9-46fd14928047,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BELOB02,West-Vlaanderen,50.914953,3.376212,government,EEA Belgium,pm10,71.4,µg/m³
605,8595f3a4-c463-5720-8cf1-afbc44c36362,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN060,Hainaut,50.616718,3.457624,government,EEA Belgium,o3,3.0,µg/m³
606,3a340e6f-e1fd-5053-b435-5277615db037,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN085,Luxembourg,50.303208,6.001736,government,EEA Belgium,no2,4.0,µg/m³
607,3dc1eafe-5b58-5627-91a5-b6e6dbf83c26,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETN043,Brussels-Capital Region,50.88356,4.382963,government,EEA Belgium,pm10,41.5,µg/m³
608,6cff26fa-a29b-54d9-bdbe-7ae2223bca44,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETR811,Antwerpen,51.252103,4.491362,government,EEA Belgium,pm10,59.9,µg/m³
609,f0d2bbab-b73e-5e84-a8e6-e7b3cc9a88c5,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR001,Brussels-Capital Region,50.849665,4.33382,government,EEA Belgium,no2,52.0,µg/m³
610,6ba27137-3ab2-5f87-8111-2d2f411615f8,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETN029,West-Vlaanderen,51.01628,2.582323,government,EEA Belgium,no2,12.0,µg/m³
611,292e9b8d-1df6-54a0-9cc6-c79563e729fe,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETR817,Antwerpen,51.177131,4.417949,government,EEA Belgium,no2,41.5,µg/m³
612,6a3358bc-8cae-511c-82af-04a4f2bf5c09,2022-12-18 02:32:49,2022-12-18 01:00:00,BE,BETR831,Antwerpen,51.348795,4.33971,government,EEA Belgium,no2,35.5,µg/m³
613,0ec26763-fb01-5464-ab4e-3b7b8511993a,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETM802,Antwerpen,51.26099,4.424399,government,EEA Belgium,pm10,51.9,µg/m³
614,6d5d5b97-c687-545a-ba5e-078fb897fd44,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETR831,Antwerpen,51.348795,4.33971,government,EEA Belgium,o3,1.0,µg/m³
615,29e268f8-4e39-59d1-883e-34e0302988ad,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BELRL01,West-Vlaanderen,50.953177,3.121156,government,EEA Belgium,pm10,48.0,µg/m³
616,3112e06b-d355-571f-996c-bc73ad4548a4,2022-12-18 02:32:48,2022-12-18 01:00:00,BE,BETN054,Limburg,50.711706,5.103159,government,EEA Belgium,pm10,15.4,µg/m³
617,5668cb8a-7360-5005-8d6b-9792f3c04a3a,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BELOB01,West-Vlaanderen,50.917228,3.307386,government,EEA Belgium,pm10,62.9,µg/m³
618,b5023485-b819-5cb1-b142-689d38b9a68e,2022-12-18 02:43:44,2022-12-18 01:00:00,BE,BETM204,Liege,50.611923,5.61115,government,EEA Belgium,pm10,34.771,µg/m³
619,e4cd6f89-d171-5e22-88cf-3391aad52128,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETE814,Limburg,51.082187,5.129718,government,EEA Belgium,no2,23.5,µg/m³
620,19491882-ca6d-5704-9953-449ab1c9028d,2022-12-18 02:22:28,2022-12-18 01:00:00,BE,BETR891,Antwerpen,51.255807,4.38536,government,EEA Belgium,no2,41.5,µg/m³
